ward_id,timestamp,rainfall_last_1h,rainfall_last_6h,rainfall_last_24h,rainfall_last_48h,rainfall_last_72h,incident_count_7d,incident_count_30d,incident_count_90d,previous_waterlogging_count,days_since_last_incident,elevation_m,drainage_quality_score,distance_to_drain_m,distance_to_waterbody_m,drainage_density_km_sqkm,road_density_km_sqkm,population_density_per_sqkm,critical_facility_count,historical_incident_density,data_source_type,target_waterlogging_24h,target_waterlogging_48h,target_waterlogging_72h
1,2026-08-11 12:22:35.250415+00:00,4.4,10.7,63.74,127.39,127.39,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,1,1
1,2026-08-11 13:22:35.250415+00:00,0.2,8.8,61.55,127.59,127.59,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,1,1
1,2026-08-11 14:22:35.250415+00:00,8.36,14.27,64.11,135.95,135.95,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,1,1
1,2026-08-11 15:22:35.250415+00:00,1.49,15.7,62.38,137.44,137.44,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,1,1
1,2026-08-11 16:22:35.250415+00:00,2.96,17.66,64.69,140.4,140.4,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,1,1
1,2026-08-11 17:22:35.250415+00:00,1.26,18.67,61.97,140.25,141.66,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-11 18:22:35.250415+00:00,0.6,14.87,62.24,139.76,142.26,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-11 19:22:35.250415+00:00,3.69,18.36,64.89,143.25,145.95,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-11 20:22:35.250415+00:00,2.68,12.68,64.68,143.56,148.63,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-11 21:22:35.250415+00:00,0.46,11.65,63.72,143.03,149.09,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-11 22:22:35.250415+00:00,2.09,10.78,55.99,139.15,151.18,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-11 23:22:35.250415+00:00,1.54,11.06,54.55,138.47,152.72,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 00:22:35.250415+00:00,0.79,11.25,52.71,131.3,153.51,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 01:22:35.250415+00:00,1.04,8.6,45.65,132.32,154.55,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 02:22:35.250415+00:00,2.94,8.86,48.42,134.25,157.49,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 03:22:35.250415+00:00,3.01,11.41,48.54,135.88,160.5,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 04:22:35.250415+00:00,0.69,10.01,45.58,133.05,161.19,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 05:22:35.250415+00:00,0.26,8.73,45.36,126.39,161.45,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 06:22:35.250415+00:00,2.71,10.65,47.47,129.08,164.16,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 07:22:35.250415+00:00,0.95,10.56,46.32,129.11,165.11,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 08:22:35.250415+00:00,0.86,8.48,44.29,121.51,165.97,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 09:22:35.250415+00:00,8.66,14.13,52.89,121.92,174.63,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 10:22:35.250415+00:00,2.33,15.77,54.22,118.2,176.96,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 11:22:35.250415+00:00,4.37,19.88,58.34,121.56,181.33,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 12:22:35.250415+00:00,0.13,17.3,54.07,117.81,181.46,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 13:22:35.250415+00:00,14.19,30.54,68.06,129.61,195.65,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 14:22:35.250415+00:00,15.84,45.52,75.54,139.65,211.49,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 15:22:35.250415+00:00,6.59,43.45,80.64,143.02,218.08,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 16:22:35.250415+00:00,5.72,46.84,83.4,148.09,223.8,0,0,0,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 17:22:35.250415+00:00,27.44,69.91,109.58,171.55,249.83,1,1,1,0,999.0,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 18:22:35.250415+00:00,10.16,79.94,119.14,181.38,258.9,1,1,1,1,0.04,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 19:22:35.250415+00:00,12.56,78.31,128.01,192.9,271.26,1,1,1,1,0.08,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 20:22:35.250415+00:00,28.96,91.43,154.29,218.97,297.85,1,1,1,1,0.12,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 21:22:35.250415+00:00,12.06,96.9,165.89,229.61,308.92,1,1,1,1,0.17,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 22:22:35.250415+00:00,15.33,106.51,179.13,235.12,318.28,1,1,1,1,0.21,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-12 23:22:35.250415+00:00,33.02,112.09,210.61,265.16,349.08,1,1,1,1,0.25,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 00:22:35.250415+00:00,10.29,112.22,220.11,272.82,351.41,1,1,1,1,0.29,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 01:22:35.250415+00:00,25.45,125.11,244.52,290.17,376.84,2,2,2,1,0.33,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 02:22:35.250415+00:00,14.19,110.34,255.77,304.19,390.02,2,2,2,2,0.04,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 03:22:35.250415+00:00,23.69,121.97,276.45,324.99,412.33,2,2,2,2,0.08,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 04:22:35.250415+00:00,26.47,133.11,302.23,347.81,435.28,2,2,2,2,0.12,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 05:22:35.250415+00:00,93.28,193.37,395.25,440.61,521.64,3,3,3,2,0.17,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 06:22:35.250415+00:00,104.3,287.38,496.84,544.31,625.92,4,4,4,3,0.04,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 07:22:35.250415+00:00,73.94,335.87,569.83,616.15,698.94,5,5,5,4,0.04,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 08:22:35.250415+00:00,56.03,377.71,625.0,669.29,746.51,6,6,6,5,0.04,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 09:22:35.250415+00:00,83.05,437.07,699.39,752.28,821.31,7,7,7,6,0.04,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 10:22:35.250415+00:00,109.13,519.73,806.19,860.41,924.39,8,8,8,7,0.04,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 11:22:35.250415+00:00,108.04,534.49,909.86,968.2,1031.42,9,9,9,8,0.04,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,1,1,1
1,2026-08-13 12:22:35.250415+00:00,27.24,457.43,936.97,991.04,1054.78,9,9,9,9,0.04,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-13 13:22:35.250415+00:00,31.96,415.45,954.74,1022.8,1084.35,9,9,9,9,0.08,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-13 14:22:35.250415+00:00,19.71,379.13,958.61,1034.15,1098.26,9,9,9,9,0.12,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-13 15:22:35.250415+00:00,19.5,315.58,971.52,1052.16,1114.54,9,9,9,9,0.17,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-13 16:22:35.250415+00:00,11.51,217.96,977.31,1060.71,1125.4,9,9,9,9,0.21,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-13 17:22:35.250415+00:00,0.6,110.52,950.47,1060.05,1122.02,9,9,9,9,0.25,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-13 18:22:35.250415+00:00,5.13,88.41,945.44,1064.58,1126.82,9,9,9,9,0.29,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-13 19:22:35.250415+00:00,2.93,59.38,935.81,1063.82,1128.71,9,9,9,9,0.33,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-13 20:22:35.250415+00:00,13.22,52.89,920.07,1074.36,1139.04,9,9,9,9,0.38,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-13 21:22:35.250415+00:00,0.64,34.03,908.65,1074.54,1138.26,9,9,9,9,0.42,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-13 22:22:35.250415+00:00,15.42,37.94,908.74,1087.87,1143.86,10,10,10,9,0.46,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-13 23:22:35.250415+00:00,3.28,40.62,879.0,1089.61,1144.16,10,10,10,9,0.04,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 00:22:35.250415+00:00,4.57,40.06,873.28,1093.39,1146.1,10,10,10,9,0.08,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 01:22:35.250415+00:00,14.54,51.67,862.37,1106.89,1152.54,10,10,10,9,0.12,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 02:22:35.250415+00:00,1.27,39.72,849.45,1105.22,1153.64,10,10,10,9,0.17,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 03:22:35.250415+00:00,0.08,39.16,825.84,1102.29,1150.83,10,10,10,9,0.21,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 04:22:35.250415+00:00,4.55,28.29,803.92,1106.15,1151.73,10,10,10,9,0.25,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 05:22:35.250415+00:00,5.05,30.06,715.69,1110.94,1156.3,10,10,10,9,0.29,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 06:22:35.250415+00:00,1.61,27.1,613.0,1109.84,1157.31,10,10,10,9,0.33,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 07:22:35.250415+00:00,1.82,14.38,540.88,1110.71,1157.03,10,10,10,9,0.38,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 08:22:35.250415+00:00,3.5,16.61,488.35,1113.35,1157.64,10,10,10,9,0.42,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 09:22:35.250415+00:00,2.15,18.68,407.45,1106.84,1159.73,10,10,10,9,0.46,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 10:22:35.250415+00:00,0.57,14.7,298.89,1105.08,1159.3,10,10,10,9,0.5,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 11:22:35.250415+00:00,3.1,12.75,193.95,1103.81,1162.15,10,10,10,9,0.54,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 12:22:35.250415+00:00,1.4,12.54,168.11,1105.08,1159.15,10,10,10,9,0.58,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 13:22:35.250415+00:00,4.22,14.94,140.37,1095.11,1163.17,10,10,10,9,0.62,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 14:22:35.250415+00:00,2.11,13.55,122.77,1081.38,1156.92,10,10,10,9,0.67,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
1,2026-08-14 15:22:35.250415+00:00,3.89,15.29,107.16,1078.68,1159.32,10,10,10,9,0.71,4.2,0.45,60.3,883.3,1.49,5.26,49614.11,15,3.25,SYNTHETIC_DEMO_DATA,0,0,0
